mode,eigval
1360,4.612825e+02
1361,4.617054e+02
1362,4.629872e+02
1363,4.642533e+02
1364,4.648710e+02
1365,4.658741e+02
1366,4.665287e+02
1367,4.671432e+02
1368,4.688638e+02
1369,4.693419e+02
1370,4.702131e+02
1371,4.707799e+02
1372,4.718484e+02
1373,4.734726e+02
1374,4.738492e+02
1375,4.740523e+02
1376,4.753822e+02
1377,4.756341e+02
1378,4.763113e+02
1379,4.772893e+02
1380,4.777104e+02
1381,4.784912e+02
1382,4.786629e+02
1383,4.799753e+02
1384,4.812720e+02
1385,4.826931e+02
1386,4.828664e+02
1387,4.833407e+02
1388,4.841090e+02
1389,4.853512e+02
1390,4.858309e+02
1391,4.864099e+02
1392,4.875855e+02
1393,4.878123e+02
1394,4.887978e+02
1395,4.896568e+02
1396,4.905842e+02
1397,4.912419e+02
1398,4.921691e+02
1399,4.925110e+02
1400,4.931914e+02
1401,4.942661e+02
1402,4.949797e+02
1403,4.960835e+02
1404,4.970895e+02
1405,4.974034e+02
1406,4.980490e+02
1407,4.989250e+02
1408,4.996807e+02
1409,5.000293e+02
1410,5.015080e+02
1411,5.026181e+02
1412,5.038434e+02
1413,5.048330e+02
1414,5.057620e+02
1415,5.062271e+02
1416,5.063079e+02
1417,5.080895e+02
1418,5.092374e+02
1419,5.100802e+02
1420,5.107106e+02
1421,5.110102e+02
1422,5.113849e+02
1423,5.126562e+02
1424,5.132176e+02
1425,5.145287e+02
1426,5.149428e+02
1427,5.156564e+02
1428,5.159923e+02
1429,5.172803e+02
1430,5.175154e+02
1431,5.184728e+02
1432,5.188202e+02
1433,5.193179e+02
1434,5.196855e+02
1435,5.209446e+02
1436,5.214801e+02
1437,5.226433e+02
1438,5.246123e+02
1439,5.250820e+02
1440,5.255496e+02
1441,5.261028e+02
1442,5.270635e+02
1443,5.277375e+02
1444,5.284408e+02
1445,5.296796e+02
1446,5.303843e+02
1447,5.312826e+02
1448,5.320321e+02
1449,5.329574e+02
1450,5.339953e+02
1451,5.351667e+02
1452,5.360529e+02
1453,5.366729e+02
1454,5.371302e+02
1455,5.377594e+02
1456,5.379933e+02
1457,5.394527e+02
1458,5.398358e+02
1459,5.410048e+02
1460,5.419157e+02
1461,5.421798e+02
1462,5.428016e+02
1463,5.440821e+02
1464,5.444581e+02
1465,5.448740e+02
1466,5.454156e+02
1467,5.456653e+02
1468,5.469688e+02
1469,5.474244e+02
1470,5.481356e+02
1471,5.490476e+02
1472,5.506823e+02
1473,5.509193e+02
1474,5.512021e+02
1475,5.519211e+02
1476,5.530762e+02
1477,5.538504e+02
1478,5.543400e+02
1479,5.547685e+02
1480,5.554225e+02
1481,5.568685e+02
1482,5.575984e+02
1483,5.581865e+02
1484,5.593343e+02
1485,5.595975e+02
1486,5.601722e+02
1487,5.610232e+02
1488,5.616616e+02
1489,5.625012e+02
1490,5.633950e+02
1491,5.638788e+02
1492,5.643826e+02
1493,5.650244e+02
1494,5.659876e+02
1495,5.660402e+02
1496,5.674728e+02
1497,5.684801e+02
1498,5.695950e+02
1499,5.698722e+02
1500,5.711973e+02
1501,5.720827e+02
1502,5.728484e+02
1503,5.731139e+02
1504,5.735464e+02
1505,5.739482e+02
1506,5.747808e+02
1507,5.751023e+02
1508,5.755619e+02
1509,5.761498e+02
1510,5.766398e+02
1511,5.771046e+02
1512,5.785405e+02
1513,5.787714e+02
1514,5.794904e+02
1515,5.799871e+02
1516,5.813152e+02
1517,5.816224e+02
1518,5.819598e+02
1519,5.827112e+02
1520,5.831013e+02
1521,5.839020e+02
1522,5.844669e+02
1523,5.848419e+02
1524,5.860449e+02
1525,5.867044e+02
1526,5.873997e+02
1527,5.876513e+02
1528,5.886129e+02
1529,5.890991e+02
1530,5.901752e+02
1531,5.907293e+02
1532,5.911584e+02
1533,5.913938e+02
1534,5.927098e+02
1535,5.938564e+02
1536,5.945651e+02
1537,5.946983e+02
1538,5.954231e+02
1539,5.964825e+02
1540,5.965578e+02
1541,5.972519e+02
1542,5.972709e+02
1543,5.976292e+02
1544,5.984657e+02
1545,5.993482e+02
1546,6.001755e+02
1547,6.009001e+02
1548,6.012428e+02
1549,6.016994e+02
1550,6.022742e+02
1551,6.033032e+02
1552,6.036631e+02
1553,6.040339e+02
1554,6.046319e+02
1555,6.055418e+02
1556,6.056101e+02
1557,6.065142e+02
1558,6.072950e+02
1559,6.075465e+02
1560,6.084112e+02
1561,6.093389e+02
1562,6.105265e+02
1563,6.118497e+02
1564,6.125236e+02
1565,6.127765e+02
1566,6.131816e+02
1567,6.138067e+02
1568,6.148661e+02
1569,6.149682e+02
1570,6.158016e+02
1571,6.162824e+02
1572,6.163869e+02
1573,6.169533e+02
1574,6.177238e+02
1575,6.179624e+02
1576,6.191750e+02
1577,6.198345e+02
1578,6.203072e+02
1579,6.206357e+02
1580,6.215938e+02
1581,6.227092e+02
1582,6.234261e+02
1583,6.242357e+02
1584,6.248068e+02
1585,6.254880e+02
1586,6.260998e+02
1587,6.266832e+02
1588,6.266882e+02
1589,6.277862e+02
1590,6.287495e+02
1591,6.292107e+02
1592,6.298915e+02
1593,6.308795e+02
1594,6.318103e+02
1595,6.324632e+02
1596,6.328103e+02
1597,6.334578e+02
1598,6.339229e+02
1599,6.344225e+02
1600,6.349735e+02
1601,6.364767e+02
1602,6.365504e+02
1603,6.374546e+02
1604,6.380506e+02
1605,6.384553e+02
1606,6.390209e+02
1607,6.398296e+02
1608,6.403417e+02
1609,6.414476e+02
1610,6.416884e+02
1611,6.422921e+02
1612,6.429750e+02
1613,6.437858e+02
1614,6.439716e+02
1615,6.447067e+02
1616,6.454415e+02
1617,6.455454e+02
1618,6.468957e+02
1619,6.471697e+02
1620,6.481490e+02
1621,6.491093e+02
1622,6.501720e+02
1623,6.504520e+02
1624,6.508135e+02
1625,6.513293e+02
1626,6.515958e+02
1627,6.529536e+02
1628,6.532822e+02
1629,6.542090e+02
1630,6.547543e+02
1631,6.553352e+02
1632,6.561559e+02
1633,6.565032e+02
1634,6.565325e+02
1635,6.576970e+02
1636,6.581159e+02
1637,6.594260e+02
1638,6.597502e+02
1639,6.599011e+02
1640,6.607638e+02
1641,6.614001e+02
1642,6.617596e+02
1643,6.623465e+02
1644,6.637752e+02
1645,6.648886e+02
1646,6.650426e+02
1647,6.664070e+02
1648,6.668883e+02
1649,6.673196e+02
1650,6.685756e+02
1651,6.688700e+02
1652,6.694885e+02
1653,6.701243e+02
1654,6.707857e+02
1655,6.716805e+02
1656,6.725116e+02
1657,6.727935e+02
1658,6.738271e+02
1659,6.745599e+02
1660,6.755641e+02
1661,6.762778e+02
1662,6.770865e+02
1663,6.777049e+02
1664,6.778822e+02
1665,6.788898e+02
1666,6.789746e+02
1667,6.793355e+02
1668,6.802573e+02
1669,6.813757e+02
1670,6.820109e+02
1671,6.831812e+02
1672,6.838693e+02
1673,6.845023e+02
1674,6.849740e+02
1675,6.857626e+02
1676,6.862555e+02
1677,6.872579e+02
1678,6.874733e+02
1679,6.879774e+02
1680,6.890737e+02
1681,6.893800e+02
1682,6.903276e+02
1683,6.909737e+02
1684,6.929577e+02
1685,6.930923e+02
1686,6.937698e+02
1687,6.948709e+02
1688,6.955789e+02
1689,6.960258e+02
1690,6.973133e+02
1691,6.983328e+02
1692,6.989996e+02
1693,6.996581e+02
1694,7.000598e+02
1695,7.009686e+02
1696,7.014798e+02
1697,7.022933e+02
1698,7.032649e+02
1699,7.049351e+02
1700,7.051408e+02
1701,7.057179e+02
1702,7.058961e+02
1703,7.074919e+02
1704,7.081601e+02
1705,7.094619e+02
1706,7.098018e+02
1707,7.102977e+02
1708,7.122834e+02
1709,7.134331e+02
1710,7.139135e+02
1711,7.150283e+02
1712,7.158564e+02
1713,7.161150e+02
1714,7.173986e+02
1715,7.179084e+02
1716,7.185843e+02
1717,7.193853e+02
1718,7.204591e+02
1719,7.215218e+02
1720,7.228076e+02
1721,7.240958e+02
1722,7.243391e+02
1723,7.259752e+02
1724,7.266774e+02
1725,7.279175e+02
1726,7.290114e+02
1727,7.295478e+02
1728,7.301522e+02
1729,7.306040e+02
1730,7.322953e+02
1731,7.358294e+02
1732,7.364493e+02
1733,7.378306e+02
1734,7.386875e+02
1735,7.399213e+02
1736,7.406600e+02
1737,7.411111e+02
1738,7.420160e+02
1739,7.436508e+02
1740,7.438997e+02
1741,7.454589e+02
1742,7.475246e+02
1743,7.484068e+02
1744,7.488511e+02
1745,7.491269e+02
1746,7.517272e+02
1747,7.532750e+02
1748,7.543205e+02
1749,7.557255e+02
1750,7.573566e+02
1751,7.580104e+02
1752,7.593926e+02
1753,7.606598e+02
1754,7.623713e+02
1755,7.625009e+02
1756,7.641171e+02
1757,7.656056e+02
1758,7.667141e+02
1759,7.686766e+02
1760,7.705265e+02
1761,7.710086e+02
1762,7.735386e+02
1763,7.749644e+02
1764,7.765698e+02
1765,7.775294e+02
1766,7.797319e+02
1767,7.813491e+02
1768,7.832001e+02
1769,7.837277e+02
1770,7.858387e+02
1771,7.877160e+02
1772,7.897308e+02
1773,7.935375e+02
1774,7.941958e+02
1775,7.951159e+02
1776,7.993097e+02
1777,8.002848e+02
1778,8.040742e+02
1779,8.055171e+02
1780,8.058125e+02
1781,8.099446e+02
1782,8.140537e+02
1783,8.168099e+02
1784,8.190434e+02
1785,8.256225e+02
1786,8.281096e+02
1787,8.320995e+02
1788,8.387257e+02
